image,caption
VizWiz_val_00005513.jpg,"""in somewhere blue with yellow tubes, a can and a view of some buildings"""
VizWiz_val_00005514.jpg,"""Keyboard for a computer that is grey in color."""
VizWiz_val_00005514.jpg,"""An apple white and silver keyboard wireless and full size"""
VizWiz_val_00005514.jpg,"""A silver external MAC keyboard with white keys and some pills sits on some sort of wooden desk"""
VizWiz_val_00005514.jpg,"""a shot of a white Mac keyboard on a table"""
VizWiz_val_00005514.jpg,"""A wireless keyboard is sat on a dark brown desk top."""
VizWiz_val_00005515.jpg,"""A $10 bill laying on top of a gray desk"""
VizWiz_val_00005515.jpg,"""ten dollar bills lays face up on a black countertop"""
VizWiz_val_00005515.jpg,"""A wonderful view of the fog windows in the room is very thick"""
VizWiz_val_00005515.jpg,"""The front face of a ten dollar bill sitting on a desk"""
VizWiz_val_00005515.jpg,"""A ten dollar bill with Thomas Jefferson's image on it."""
VizWiz_val_00005516.jpg,"""I see a Louisiana style chicken wings pouet"""
VizWiz_val_00005516.jpg,"""Les Aliments M&M Meat Shop package of Louisiana Style Chicken Wings."""
VizWiz_val_00005516.jpg,"""A box of processed chicken parts that have been fully prepared Louisiana style and cooked before frozen."""
VizWiz_val_00005516.jpg,"""A package of M & M Louisiana style chicken wings with ingredient listing, lying on a counter."""
VizWiz_val_00005516.jpg,"""A package of Louisiana Style chicken wings is seen."""
VizWiz_val_00005517.jpg,"""A small black Panasonic phone without an operating system."""
VizWiz_val_00005517.jpg,"""A cell phone is lying on the floor, next to a shoe and a couple of other objects."""
VizWiz_val_00005517.jpg,"""A black phone is on top of the floor."""
VizWiz_val_00005517.jpg,"""Old Panasonic cell phone laying on a wood panel floor."""
VizWiz_val_00005517.jpg,"""A retro phone lays on a wooden floor next to a black shoe."""
VizWiz_val_00005518.jpg,"""It looks like it is a picture of someone's test."""
VizWiz_val_00005518.jpg,"""A sheet of paper with a series of typed questions regarding the subject of Psychoanalysis, with some of the questions answered in pencil"""
VizWiz_val_00005518.jpg,"""A page of questionnaire from psychology possible study book"""
VizWiz_val_00005518.jpg,"""a white sheet with psychology questions on it"""
VizWiz_val_00005518.jpg,"""Paper listing a lot of questions on the topic of psychology."""
VizWiz_val_00005519.jpg,"""An crowded end table holds a phone on a charger, an electric razor and a box for some other electronic device"""
VizWiz_val_00005519.jpg,"""a walkie talkie on a desk next to an electric shaver"""
VizWiz_val_00005519.jpg,"""a desk full of electronic components, chargers and a black radio."""
VizWiz_val_00005519.jpg,"""Walkie talkie in a stand, male shaver, white, black and baby blue box along with other items sitting on a table."""
VizWiz_val_00005519.jpg,"""A counter space, has miscellaneous things on it, like a walkie talkie looking object, a box, and several other electronics."""
VizWiz_val_00005520.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005520.jpg,"""A laptop lies beneath a desk with cabinets to the side and more computer equipment on top of the desk."""
VizWiz_val_00005520.jpg,"""a blurred image of some electric connections and book case"""
VizWiz_val_00005520.jpg,"""Watch for the laptop sitting under the desk."""
VizWiz_val_00005520.jpg,"""Brown desk with white drawers on hardwood floor"""
VizWiz_val_00005521.jpg,"""The wall with part of a  red Coca-Cola poster on it."""
VizWiz_val_00005521.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005521.jpg,"""A can of coca cola laying on its side on a surface."""
VizWiz_val_00005521.jpg,"""A can of coca-cola resting against a red background"""
VizWiz_val_00005521.jpg,"""A view of a Coca Cola can on a counter top."""
VizWiz_val_00005522.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005522.jpg,"""A gray cloth is next to a blue container."""
VizWiz_val_00005522.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005522.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005522.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005523.jpg,"""A paper displays a math homework assignment that has been worked on."""
VizWiz_val_00005523.jpg,"""math problem on paper about triangle side length"""
VizWiz_val_00005523.jpg,"""A math problem about triangles is being shown on paper."""
VizWiz_val_00005523.jpg,"""Paper with math problem and instructions to solve using a complete solution."""
VizWiz_val_00005523.jpg,"""A math problem involving a right triangle with a hypotenuse of 18 cm."""
VizWiz_val_00005524.jpg,"""A white, four door car pulled to the side of the road."""
VizWiz_val_00005524.jpg,"""white car on the road in front of some buildings"""
VizWiz_val_00005524.jpg,"""A white car with a house and a furniture store in the background."""
VizWiz_val_00005524.jpg,"""A white 4 door car that is bigger than a sedan with tinted windows on a street next to the sidewalk"""
VizWiz_val_00005524.jpg,"""A white hybrid car in the driveway of a house"""
VizWiz_val_00005525.jpg,"""A golden colored dog is laying on a rug near a door."""
VizWiz_val_00005525.jpg,"""A dog is laying down on a on a rug inside of a lighted room."""
VizWiz_val_00005525.jpg,"""A dog's torso and hind legs laying down on a rug."""
VizWiz_val_00005525.jpg,"""the back of a dog, laying on a rog and a hardwood floor"""
VizWiz_val_00005525.jpg,"""a brown dog laid down on top of a brown carpet"""
VizWiz_val_00005526.jpg,"""a pump bottle of hand soap and face soap on a pink sink"""
VizWiz_val_00005526.jpg,"""A bathroom sink faucet, with a bottle of hand soap next to it."""
VizWiz_val_00005526.jpg,"""A plastic bottle of hand soap next to the handle of the wink."""
VizWiz_val_00005526.jpg,"""A pumping bottle of soap placed on a ceramic sink"""
VizWiz_val_00005526.jpg,"""A plastic gel container sitting next to a sink"""
VizWiz_val_00005527.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005527.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005527.jpg,"""A loaf of bread and a piece of fruit on a table"""
VizWiz_val_00005527.jpg,"""Someone is holding something that looks like the bottom of a canned food item"""
VizWiz_val_00005527.jpg,"""A small parcel of food includes a red apple, and a bread loaf wrapped in plastic on a white tablecloth by the wooden chair."""
VizWiz_val_00005528.jpg,"""Electronic device with rectangular buttons and a menu screen that is unlit"""
VizWiz_val_00005528.jpg,"""a cassette player with a break in the screen black with red writing"""
VizWiz_val_00005528.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005528.jpg,"""a black electrical device with digital display on it"""
VizWiz_val_00005528.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005529.jpg,"""A person holding a bottle that says sundown on top in their legs."""
VizWiz_val_00005529.jpg,"""A person has a white pill bottle between his legs."""
VizWiz_val_00005529.jpg,"""White bottle with orange cap in between legs ."""
VizWiz_val_00005529.jpg,"""Someone has a white bottle with an orange cap in their lap."""
VizWiz_val_00005529.jpg,"""white oval jar with round bright orange top"""
VizWiz_val_00005530.jpg,"""White fabric that is in a room that has bed sheets."""
VizWiz_val_00005530.jpg,"""Someone is wearing a gray fabric shirt and black sweatpants."""
VizWiz_val_00005530.jpg,"""An extreme closeup of grey fabric of some kind is shown."""
VizWiz_val_00005530.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005530.jpg,"""a part of some black pants with the flashlight"""
VizWiz_val_00005531.jpg,"""Person wearing a white dress shirt with buttons."""
VizWiz_val_00005531.jpg,"""A white button up shirt being worn by someone"""
VizWiz_val_00005531.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005531.jpg,"""The view of a man's shirt, button up shirt from the view of his lap"""
VizWiz_val_00005531.jpg,"""A grey, striped, button up shirt a man is wearing."""
VizWiz_val_00005532.jpg,"""a white color keyboard of a laptop computer device"""
VizWiz_val_00005532.jpg,"""part of a computer keyboard with various letters on the keys"""
VizWiz_val_00005532.jpg,"""A small part of a keyboard only showing a few letters and numbers."""
VizWiz_val_00005532.jpg,"""Close view of a laptop or other computer keyboard."""
VizWiz_val_00005532.jpg,"""A desktop computer keyboard showing some of the buttons."""
VizWiz_val_00005533.jpg,"""some kind of winged bug like a small white dragon fly"""
VizWiz_val_00005533.jpg,"""A very wonderful view and worth seeing at all times, my friend"""
VizWiz_val_00005533.jpg,"""I see a bug on a window sill."""
VizWiz_val_00005533.jpg,"""An off-white frame with an insect with wings on it."""
VizWiz_val_00005533.jpg,"""some sort of bug that is on a window seal"""
VizWiz_val_00005534.jpg,"""A person's leg is shown walking on a concrete floor with dirt."""
VizWiz_val_00005534.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005534.jpg,"""Someone is wearing gray shoe with laces and blue jeans on a pebbly surface."""
VizWiz_val_00005534.jpg,"""A leg wearing blue jeans and a worn grey Keds type shoe."""
VizWiz_val_00005534.jpg,"""A light gray laced tennis shoe slightly worn"""
VizWiz_val_00005535.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005535.jpg,"""A tan shirt with decorative frill along the collar."""
VizWiz_val_00005535.jpg,"""A gray cotton sheet with a couple sets of raffles at the top."""
VizWiz_val_00005535.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005535.jpg,"""a cloth used to cover bed or bench with good color"""
VizWiz_val_00005536.jpg,"""A bag of oreos is next to someone's feet."""
VizWiz_val_00005536.jpg,"""A hand is holding a package of cookies."""
VizWiz_val_00005536.jpg,"""A packet of cookies sitting on a blanket."""
VizWiz_val_00005536.jpg,"""The bottom corner of a blue pack of Oreos"""
VizWiz_val_00005536.jpg,"""Container of chocolate cookies with white filling with a picture of a cookie on it and blue background."""
VizWiz_val_00005537.jpg,"""A very wonderful view and worth seeing at all times, my friend"""
VizWiz_val_00005537.jpg,"""A page of a multiple choice test on world religions."""
VizWiz_val_00005537.jpg,"""A piece of paper with many different history questions on it."""
VizWiz_val_00005537.jpg,"""A quiz or test about religion in black type on white paper."""
VizWiz_val_00005537.jpg,"""A piece of paper with a test on it."""
VizWiz_val_00005538.jpg,"""A Compleats Microwaveable meal of Meatloaf is being photographed."""
VizWiz_val_00005538.jpg,"""Package of a meatloaf and mashed potatoes microwave meal"""
VizWiz_val_00005538.jpg,"""A container of a prepackaged Hormel meatloaf and mashed potatoes meal."""
VizWiz_val_00005538.jpg,"""A red, brown, and tan package of meat and potatoes sitting on a surface."""
VizWiz_val_00005538.jpg,"""A picture of the food is on the packaging."""
VizWiz_val_00005539.jpg,"""A frozen macaroni and cheese meal in a green box with the food on the front."""
VizWiz_val_00005539.jpg,"""Bottom corner of a box of frozen macaroni and cheese is shown, the noodles are pictured on a white plate and green background."""
VizWiz_val_00005539.jpg,"""A box of food containing macaroni and cheese."""
VizWiz_val_00005539.jpg,"""a cover for a package of frozen macaroni."""
VizWiz_val_00005539.jpg,"""A picture of the food is on the packaging."""
VizWiz_val_00005540.jpg,"""a person's holding a Campbells' golden mushroom condensed soup"""
VizWiz_val_00005540.jpg,"""Can of Campbell's golden mushroom soup in a person's hand"""
VizWiz_val_00005540.jpg,"""a can of Campbell's Golden Mushroom soup held in a person's left hand"""
VizWiz_val_00005540.jpg,"""Someone holding a can of soup in the kitchen."""
VizWiz_val_00005540.jpg,"""a can of soup being held in someone's hand"""
VizWiz_val_00005541.jpg,"""A textbook turned to a page that explains different chemical structures."""
VizWiz_val_00005541.jpg,"""A white page of a science book with black text."""
VizWiz_val_00005541.jpg,"""A science book with molecular information maybe related to chemistry."""
VizWiz_val_00005541.jpg,"""a book open to a page explaining phenol with black text and pictures in different colors"""
VizWiz_val_00005541.jpg,"""Page from a magazine or book showing diagrams of chemical  molecules."""
VizWiz_val_00005542.jpg,"""A single serve package of beef pot roast dinner"""
VizWiz_val_00005542.jpg,"""a box of Marie Callender's beef pot roast frozen TV dinner"""
VizWiz_val_00005542.jpg,"""A container for a frozen meal is laying next to a stove burner."""
VizWiz_val_00005542.jpg,"""An microwave food container with an long ravioli container."""
VizWiz_val_00005542.jpg,"""Pictured is a frozen Marie Callender's beef pot roast dinner."""
VizWiz_val_00005543.jpg,"""black desktop monitor beside the silver speaker and a USB cord"""
VizWiz_val_00005543.jpg,"""A screen is sitting on a table top."""
VizWiz_val_00005543.jpg,"""A silver Logitech device with a large knob is sitting next to a LG display."""
VizWiz_val_00005543.jpg,"""A computer monitor that is off and next to other devices."""
VizWiz_val_00005543.jpg,"""A LG television that is turned off and has speakers around it."""
VizWiz_val_00005544.jpg,"""A person is wearing white Air Jordan sneakers."""
VizWiz_val_00005544.jpg,"""a lower leg with white basketball shoe tied on laying on a granny square blue crochet blanket"""
VizWiz_val_00005544.jpg,"""The lower part of a man's leg including his high top sneaker, resting on a crocheted afghan."""
VizWiz_val_00005544.jpg,"""A white tennis shoe on a leg that is resting on a crocheted blanket."""
VizWiz_val_00005544.jpg,"""White Air Jordan shoe on a left foot propped up on a blue crocheted blanket"""
VizWiz_val_00005545.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005545.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005545.jpg,"""Blue fabric curtain in front of a mattress with purple sheets."""
VizWiz_val_00005545.jpg,"""plastic or curtain in front of a structure that's purple and blue with hardwood floors"""
VizWiz_val_00005545.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005546.jpg,"""a red rag on a tile counter top"""
VizWiz_val_00005546.jpg,"""A red towel on the floor of a bathroom that is white tiled."""
VizWiz_val_00005546.jpg,"""Here is a red towel laying on the white tile next to some soap on a tub or sink."""
VizWiz_val_00005546.jpg,"""Near the corner and in the back is a red rag that is on the counter."""
VizWiz_val_00005546.jpg,"""a room with tile on the floor and raised tile on the edge"""
VizWiz_val_00005547.jpg,"""A white iPhone in a white case resting in the cup holder of car"""
VizWiz_val_00005547.jpg,"""A white iPhone with a teal protective case is sitting in a cup holder."""
VizWiz_val_00005547.jpg,"""A phone  with a green margin is  placed in a  circular point."""
VizWiz_val_00005547.jpg,"""A iPhone in a light blue phone case laying inside a car cup holder."""
VizWiz_val_00005547.jpg,"""A cell phone is in a car cup holder."""
VizWiz_val_00005548.jpg,"""Meter on an indoor wall with settings to control temperature."""
VizWiz_val_00005548.jpg,"""And older style thermostat showing 68 degrees and set to 64."""
VizWiz_val_00005548.jpg,"""A Honeywell thermostat on a white paneled wall."""
VizWiz_val_00005548.jpg,"""A white wall with some kind of Honeywell thermostat on it."""
VizWiz_val_00005548.jpg,"""White thermostat on a white wood paneled wall."""
VizWiz_val_00005549.jpg,"""a blank white piece of paper with a pencil next to it"""
VizWiz_val_00005549.jpg,"""A blank page and a pen colored red, yellow, and green."""
VizWiz_val_00005549.jpg,"""s thick paper which  is used for presentation, a pen which will be used to mark"""
VizWiz_val_00005549.jpg,"""A cream colored binder divider next to a writing utensil with Arkansas address on it"""
VizWiz_val_00005549.jpg,"""A marker is adjacent to a set of blank cards."""
VizWiz_val_00005550.jpg,"""A downward shot of the photographer's lower half, dressed in black nylon sweat pants with a silver drawstring."""
VizWiz_val_00005550.jpg,"""A man wearing a black hoodie and pants and black shoes."""
VizWiz_val_00005550.jpg,"""A very wonderful view and worth seeing at all times, my friend"""
VizWiz_val_00005550.jpg,"""A person's stomach from a first person view; the person is wearing a black hoodie with pockets for the hands"""
VizWiz_val_00005550.jpg,"""the front of a guy with a black hoodie and black pants"""
VizWiz_val_00005551.jpg,"""A blue container has a white sticker on it and some specks of sand."""
VizWiz_val_00005551.jpg,"""A person is holding a blue object in their hand outside."""
VizWiz_val_00005551.jpg,"""a piece of blue plastic with sand on it being held up in front of a building with a fish on it"""
VizWiz_val_00005551.jpg,"""A person holding up a blue plastic object with white specks on it."""
VizWiz_val_00005551.jpg,"""someone holding up a blue object in front of a resuscitation chart."""
VizWiz_val_00005552.jpg,"""a green fabric materials designed with some toy pictures"""
VizWiz_val_00005552.jpg,"""A wrapping paper has snowmen on it of different sizes."""
VizWiz_val_00005552.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005552.jpg,"""Christmas wrapping paper with snowmen in a lime green background."""
VizWiz_val_00005552.jpg,"""A tablecloth with a multi color snowman print"""
VizWiz_val_00005553.jpg,"""IMAGE WAS UNCLEAR BUT IT WAS NOT ITEM"""
VizWiz_val_00005553.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005553.jpg,"""The top of a piece of clothing that is light blue or grey that has white strings on it."""
VizWiz_val_00005553.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005553.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005554.jpg,"""A multi-colored marble countertop is shown in the image."""
VizWiz_val_00005554.jpg,"""countertop that has a squiggly pattern with reds, browns, beige and black tones."""
VizWiz_val_00005554.jpg,"""A floor with a rippled pattern with red, white, and dark green colors."""
VizWiz_val_00005554.jpg,"""A background of waves of blues and reds."""
VizWiz_val_00005554.jpg,"""A zoom in shot of a rock with sedentary levels"""
VizWiz_val_00005555.jpg,"""A perfume spray bottle in the hands of a human"""
VizWiz_val_00005555.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005555.jpg,"""a person sitting in a chair and another person holding a bottle of pure seduction from Victoria secret"""
VizWiz_val_00005555.jpg,"""A clear plastic bottle with a pink label and a pumper"""
VizWiz_val_00005555.jpg,"""A close-up of a clear container of lotion."""
VizWiz_val_00005556.jpg,"""Rectangular menu with breakfast items placed on table."""
VizWiz_val_00005556.jpg,"""A breakfast menu is laying on a table along with a glass of orange juice."""
VizWiz_val_00005556.jpg,"""I see a menu down on a counter with a glass of the orange juice in the upper left corner."""
VizWiz_val_00005556.jpg,"""Pictured is a white paper restaurant menu with red, blue and green text."""
VizWiz_val_00005556.jpg,"""In a food restaurant shows the front cover of the food menu and a glass of orange juice."""
VizWiz_val_00005557.jpg,"""An indistinct gray surface is surrounded by gray areas of varying tones."""
VizWiz_val_00005557.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005557.jpg,"""A picture of what appears to be a couch or cushion of some kind."""
VizWiz_val_00005557.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005557.jpg,"""A round object with multi colored stripes running across it."""
VizWiz_val_00005558.jpg,"""Purple spray bottle container on top of a bathroom counter"""
VizWiz_val_00005558.jpg,"""I see a brush on the  table next to a can"""
VizWiz_val_00005558.jpg,"""A purple bottle of product next to a hairbrush on a bathroom sink counter."""
VizWiz_val_00005558.jpg,"""The purple bottle is on the bathroom sink"""
VizWiz_val_00005558.jpg,"""A purple bottle of hairspray and a silver hair brush sitting on a counter top."""
VizWiz_val_00005559.jpg,"""She is holding up a photo of some kind of card, with a keyboard sitting in the background."""
VizWiz_val_00005559.jpg,"""Someone is holding a card next to a keyboard."""
VizWiz_val_00005559.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005559.jpg,"""Card being held up in front of a keyboard."""
VizWiz_val_00005559.jpg,"""a person hand holding up a rectangle like picture that is barely visible, with a keyboard in the background."""
VizWiz_val_00005560.jpg,"""A clean gray surface with no details or objects on it."""
VizWiz_val_00005560.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005560.jpg,"""A white background is shown with nothing on it."""
VizWiz_val_00005560.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005560.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005561.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005561.jpg,"""A wonderful view of the fog windows in the room is very thick"""
VizWiz_val_00005561.jpg,"""Bed with beige colored bed sheets and red pillow."""
VizWiz_val_00005561.jpg,"""The top of the fabric is dark red and the bottom is white in color and is on a flat surface."""
VizWiz_val_00005561.jpg,"""A red pillow is on top of a bed."""
VizWiz_val_00005562.jpg,"""A silver computer keyboard with a white cord laying on top."""
VizWiz_val_00005562.jpg,"""A white computer keyboard and cord with numbers on the keys."""
VizWiz_val_00005562.jpg,"""Part of a computer keyboard, with a cable lying across it"""
VizWiz_val_00005562.jpg,"""apple keyboard, white wire, dark grey speckled table and mac"""
VizWiz_val_00005562.jpg,"""A silver keyboard with a cord laying over the top of it."""
VizWiz_val_00005563.jpg,"""a red slightly wrinkled cloth or shirt of some type"""
VizWiz_val_00005563.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005563.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005563.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005563.jpg,"""A red fabric with a texture in it is shown."""
VizWiz_val_00005564.jpg,"""I see a coke with a blue wall behind"""
VizWiz_val_00005564.jpg,"""A bottle of Coke and a laptop computer with several cords are on a desk."""
VizWiz_val_00005564.jpg,"""An image a blue room with a bottle of with a soda products, ashtray, black laptop, a clear mug and wires on top of a table."""
VizWiz_val_00005564.jpg,"""Bottle of Coke sitting in front of a cluster of electronic cords."""
VizWiz_val_00005564.jpg,"""Desktop or countertop with electronic items in background, dirty ashtray and drinking glass in foreground."""
VizWiz_val_00005565.jpg,"""A can of food sits on top of a dark leather chair."""
VizWiz_val_00005565.jpg,"""Looks like a photo of a can on a black car seat."""
VizWiz_val_00005565.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005565.jpg,"""The can is upside down and has a green label on the front."""
VizWiz_val_00005565.jpg,"""Can of Hanover brand vegetables on a a chair"""
VizWiz_val_00005566.jpg,"""I see  a duck that has big lips"""
VizWiz_val_00005566.jpg,"""A yellow duck head with orange beak and black beady eyes"""
VizWiz_val_00005566.jpg,"""a yellow teddy placed on a pink surface"""
VizWiz_val_00005566.jpg,"""The toy is a duck that is yellow in color with an orange beak and black eyes."""
VizWiz_val_00005566.jpg,"""The face of a stuffed animal duck and a magazine in the background"""
VizWiz_val_00005567.jpg,"""An electronic Casio keyboard, the seat for the keyboard pushed in underneath it, and a white towel that is on the seat."""
VizWiz_val_00005567.jpg,"""A casio electronic keyboard in good shape and a white towel in front of it"""
VizWiz_val_00005567.jpg,"""casio electric keyboard blue and silver with regular keys"""
VizWiz_val_00005567.jpg,"""a piano, a towel and a white chair"""
VizWiz_val_00005567.jpg,"""LARGE GREY AND BLUE CASIO PIANO WITH A WHITE TOWEL UNDER IT."""
VizWiz_val_00005568.jpg,"""A white wall with dial knobs and a digital screen on it"""
VizWiz_val_00005568.jpg,"""The corner of a thermostat on a white stucco wall occupies the lower left-hand frame."""
VizWiz_val_00005568.jpg,"""a white colored wall control with the text Johnson Controls on it"""
VizWiz_val_00005568.jpg,"""The upper corner of a wall mounted thermostat."""
VizWiz_val_00005568.jpg,"""On the wall is a dimmer switch that controls the speed of the fan."""
VizWiz_val_00005569.jpg,"""a tin can of Progresso brand soup with a blue label"""
VizWiz_val_00005569.jpg,"""A can of vegetable soup is sitting on the filing cabinet."""
VizWiz_val_00005569.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005569.jpg,"""CAN OF SOUP PLACED ON A FILING CABINET"""
VizWiz_val_00005569.jpg,"""an unopened blue can of soup with the back label showing preparation instructions visible"""
VizWiz_val_00005570.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005570.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005570.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005570.jpg,"""An image which is mostly whited out in the center with some blue, green and brown coloring at the edges."""
VizWiz_val_00005570.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005571.jpg,"""a photo of a palm sized rock on a human hand"""
VizWiz_val_00005571.jpg,"""A hand holding a rock of some sort."""
VizWiz_val_00005571.jpg,"""Somebody holding a brown and black colored toad in an open hand."""
VizWiz_val_00005571.jpg,"""a dark mineral stone with smooth and rough areas and some white pebbles"""
VizWiz_val_00005571.jpg,"""someone holding a rock in their hand above their bed"""
VizWiz_val_00005572.jpg,"""the photo is a bottle of  Mandara spa."""
VizWiz_val_00005572.jpg,"""A bottle of hair care product, too blurred to read."""
VizWiz_val_00005572.jpg,"""Blue bottle with orange cap of spa item in front of door."""
VizWiz_val_00005572.jpg,"""A bottle of Mandara Spa is in front a an open door."""
VizWiz_val_00005572.jpg,"""A blue bottle from the company called Mandara Spa."""
VizWiz_val_00005573.jpg,"""A blue can of Goya beans, displaying the nutritional facts on the label."""
VizWiz_val_00005573.jpg,"""a can of red beans sitting on a grey countertop"""
VizWiz_val_00005573.jpg,"""An aluminum can with blue label that contains beans"""
VizWiz_val_00005573.jpg,"""A picture of a side of a can that you can see beans on it."""
VizWiz_val_00005573.jpg,"""I see a can of Goya kidney beans that has a blue label and unopened pop top lid."""
VizWiz_val_00005574.jpg,"""A plastic package of ravioli is resting on a grey surface that looks like a counter."""
VizWiz_val_00005574.jpg,"""A package of goat cheese ravioli on a counter"""
VizWiz_val_00005574.jpg,"""A container of Italian Goat's cheese and sun dried tomato Ravioli."""
VizWiz_val_00005574.jpg,"""Italian goat's cheese and sun dried tomato ravioli from ASDA."""
VizWiz_val_00005574.jpg,"""A package of food is on top of a table."""
VizWiz_val_00005575.jpg,"""the back side of a container of latte di bufala showing the ingredients list."""
VizWiz_val_00005575.jpg,"""The label on the back of a carton of eggs."""
VizWiz_val_00005575.jpg,"""the photo is of a container of dairy and the writing is in Italian."""
VizWiz_val_00005575.jpg,"""The packaging for the product has the ingredients on the back"""
VizWiz_val_00005575.jpg,"""A black surface with a numbered white barcode"""
VizWiz_val_00005576.jpg,"""A white plastic bottle with nutrition facts on the back"""
VizWiz_val_00005576.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005576.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005576.jpg,"""White bottle for some sort of beverage or food"""
VizWiz_val_00005576.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005577.jpg,"""A very wonderful view and worth seeing at all times, my friend"""
VizWiz_val_00005577.jpg,"""A drop of some sort of liquid has run down a black surface."""
VizWiz_val_00005577.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005577.jpg,"""A blue and white bottle and some orange image on the side"""
VizWiz_val_00005577.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005578.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005578.jpg,"""a black pair of pants with a burgundy sweater laid out on a bed"""
VizWiz_val_00005578.jpg,"""Maroon clothing item next to a black fabric object with a blue and white plaid object in the background"""
VizWiz_val_00005578.jpg,"""Dark pink and black clothes layed out possibly a sweater"""
VizWiz_val_00005578.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005579.jpg,"""The back of a food box that shows two eggs and cooking instructions on it"""
VizWiz_val_00005579.jpg,"""Box for a food product that shows instructions on how to cook it."""
VizWiz_val_00005579.jpg,"""A box has instructions on it and ingredients."""
VizWiz_val_00005579.jpg,"""A cookbook has instructions on how to make muffins"""
VizWiz_val_00005579.jpg,"""Instructions for a muffin recipe on a mix box."""
VizWiz_val_00005580.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005580.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005580.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005580.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00005580.jpg,"""A yellow picture that goes from light yellow on the left to dark yellow on the right."""
VizWiz_val_00005581.jpg,"""Splotches and scuff marks on the gray ground with a shadow in the corner."""
VizWiz_val_00005581.jpg,"""A concrete floor with grey and white stains on it ."""
VizWiz_val_00005581.jpg,"""image quality is poor to recognize visual content."""
VizWiz_val_00005581.jpg,"""The white paint on the item is chipped up."""
VizWiz_val_00005581.jpg,"""A dirty floor, with black spots and dark streaks and chipped paint."""
VizWiz_val_00005582.jpg,"""A white laundry machine with grey knob and writing"""
VizWiz_val_00005582.jpg,"""A large appliance and a part of its dial."""
VizWiz_val_00005582.jpg,"""a dial on a washing or drying machine it says push dial to start/pause"""
VizWiz_val_00005582.jpg,"""a picture of a front load washing machine."""
VizWiz_val_00005582.jpg,"""Controls on a washer or dryer indicating that you push a dial to start or stop."""
VizWiz_val_00005583.jpg,"""A white coffee mug is on a small circular table."""
